GEOID,Geographic Area Name,IT_WholeNum,IT_WhiteNum,IT_NHWhiteNum,IT_BlackNum,IT_WholeRate,IT_WhiteRate,IT_NHWhiteRate,IT_BlackRate
51085,"Hanover, Virginia",93487,80862,78955,8172,90.1,90.6,90.6,85.6
51087,"Henrico, Virginia",291106,168548,159292,80555,89.6,92.0,92.2,83.8
51089,"Henry, Virginia",38811,29010,27697,8086,76.8,78.9,78.3,71.1
51091,"Highland, Virginia",1792,1783,1783,0,81.3,81.5,81.5,
51093,"Isle of Wight, Virginia",30404,23091,22747,6065,83.6,87.9,88.3,74.6
51095,"James City, Virginia",65465,54780,51550,6241,88.6,91.8,92.0,66.1
51097,"King and Queen, Virginia",4801,3492,3396,1018,68.2,73.4,72.9,54.5
51099,"King George, Virginia",24186,19080,17950,3721,93.1,94.0,94.1,87.7
51101,"King William, Virginia",13136,11120,10750,1393,79.0,84.6,84.1,51.2
51103,"Lancaster, Virginia",7936,6060,6004,1830,74.9,84.2,84.2,55.8
51105,"Lee, Virginia",12550,12222,12206,108,55.9,55.6,55.6,62.4
51107,"Loudoun, Virginia",377460,244432,212702,27341,96.0,95.7,96.4,93.1
51109,"Louisa, Virginia",29877,24739,24392,3442,83.2,86.4,87.0,64.6
51111,"Lunenburg, Virginia",6907,4832,4778,1446,61.1,65.5,68.8,44.1
51113,"Madison, Virginia",9629,8356,8249,592,74.3,75.3,75.0,56.4
51115,"Mathews, Virginia",6637,6002,5831,351,76.7,78.8,78.5,46.7
51117,"Mecklenburg, Virginia",19787,13407,13349,5937,66.6,71.5,74.1,57.5
51119,"Middlesex, Virginia",7726,6539,6476,683,75.2,80.4,80.3,51.4
51121,"Montgomery, Virginia",80354,68324,66888,3540,90.4,89.8,89.9,91.2
51125,"Nelson, Virginia",10260,8735,8606,1257,69.7,70.0,72.0,66.3
51127,"New Kent, Virginia",17112,14670,14521,1267,81.0,84.5,86.3,53.4
51131,"Northampton, Virginia",9098,6266,5367,2303,78.6,86.7,84.9,60.4
51133,"Northumberland, Virginia",9990,7043,6937,2695,82.0,81.8,81.6,80.9
51135,"Nottoway, Virginia",9674,6178,5953,3383,72.6,78.7,79.4,64.9
51137,"Orange, Virginia",28808,23890,23319,3193,81.3,82.5,84.0,71.3
51139,"Page, Virginia",17081,16289,16065,127,72.5,72.3,72.2,50.6
51141,"Patrick, Virginia",12967,12127,11793,693,74.7,75.5,75.5,69.7
51143,"Pittsylvania, Virginia",46551,35935,35608,8411,77.5,78.8,79.4,71.7
51145,"Powhatan, Virginia",24225,22412,22073,1215,92.4,92.5,92.4,89.2
51147,"Prince Edward, Virginia",12602,8946,8810,3160,71.5,82.4,82.3,50.8
51149,"Prince George, Virginia",30090,18160,16910,9274,88.4,89.0,88.6,86.4
51153,"Prince William, Virginia",436382,248296,189189,90603,95.4,95.9,96.4,94.6
51155,"Pulaski, Virginia",24974,23261,22889,766,75.6,76.2,76.1,56.5
51157,"Rappahannock, Virginia",6239,5602,5537,263,84.7,84.2,84.9,78.7
51159,"Richmond, Virginia",5586,4347,4060,755,77.0,85.7,85.3,49.2
51161,"Roanoke, Virginia",81729,71520,69666,4895,89.2,88.5,88.3,94.2
51163,"Rockbridge, Virginia",18043,16826,16564,673,80.7,80.4,80.1,99.1
51165,"Rockingham, Virginia",64028,59184,56355,2043,81.5,80.7,80.6,95.5
51167,"Russell, Virginia",17428,17015,16864,129,65.4,65.0,65.1,100.0
51169,"Scott, Virginia",15327,15081,14903,41,72.6,72.7,72.8,56.2
51171,"Shenandoah, Virginia",34663,32740,31037,504,80.9,81.6,82.6,66.9
51173,"Smyth, Virginia",23216,22237,21849,371,77.4,77.1,76.9,76.0
51175,"Southampton, Virginia",13268,8787,8549,3781,80.8,84.4,84.0,73.0
51177,"Spotsylvania, Virginia",121863,88596,83553,18627,92.0,92.9,92.7,87.2
51179,"Stafford, Virginia",137405,92551,84503,24378,96.0,96.1,96.0,96.7
51181,"Surry, Virginia",4621,2685,2663,1775,70.8,77.7,77.6,61.3
51183,"Sussex, Virginia",6767,3189,3023,3265,74.9,81.3,80.5,68.7
51185,"Tazewell, Virginia",32113,30526,30418,891,80.2,79.9,80.0,87.8
51187,"Warren, Virginia",34131,30662,29900,1184,88.2,88.9,88.8,74.2
51191,"Washington, Virginia",42010,40601,40241,448,80.4,80.5,80.4,85.8
51193,"Westmoreland, Virginia",14119,9971,9552,3163,80.1,83.1,84.6,69.6
51195,"Wise, Virginia",24597,23505,23349,631,69.5,69.0,68.9,95.0
51197,"Wythe, Virginia",21700,20842,20571,396,75.8,76.6,76.5,50.7
51199,"York, Virginia",62033,45877,43855,8195,93.2,93.0,93.2,91.9
51510,"Alexandria city, Virginia",141987,91672,78064,29062,91.0,94.3,96.2,86.4
51520,"Bristol city, Virginia",13688,12506,12115,674,82.7,83.2,82.7,76.4
51530,"Buena Vista city, Virginia",4392,3909,3855,318,73.8,72.6,72.3,79.3
51540,"Charlottesville city, Virginia",37569,27762,26427,6098,85.2,88.2,89.9,71.9
51550,"Chesapeake city, Virginia",216221,136374,127887,60120,92.3,94.6,94.4,87.1
51570,"Colonial Heights city, Virginia",14828,11096,10666,2296,85.9,84.9,85.2,88.3
51580,"Covington city, Virginia",4567,3731,3678,566,83.1,82.4,82.3,81.0
51590,"Danville city, Virginia",30461,14586,13488,14093,77.2,82.0,81.6,71.7
51595,"Emporia city, Virginia",3808,985,802,2388,73.2,69.9,65.4,72.0
51600,"Fairfax city, Virginia",22220,14932,12369,933,97.0,96.6,96.9,88.5
51610,"Falls Church city, Virginia",13451,10856,9779,661,95.5,97.0,96.7,98.1
51620,"Franklin city, Virginia",6416,2544,2544,3467,80.0,87.5,87.5,75.6
51630,"Fredericksburg city, Virginia",22313,14284,13851,4992,85.6,90.6,92.3,81.6
51640,"Galax city, Virginia",4664,4193,3924,340,75.9,76.2,81.5,74.2
51650,"Hampton city, Virginia",110238,47411,43982,52385,84.5,87.4,87.4,81.1
51660,"Harrisonburg city, Virginia",36415,29416,23543,2501,79.2,79.6,79.5,73.0
51670,"Hopewell city, Virginia",18174,9327,8379,7696,81.7,82.4,81.2,79.4
51678,"Lexington city, Virginia",3467,2939,2769,325,79.6,80.8,79.8,65.7
51680,"Lynchburg city, Virginia",59411,39607,38218,16219,84.8,88.9,89.2,75.2
51683,"Manassas city, Virginia",36944,23994,15840,5145,89.9,88.2,94.3,92.9
51685,"Manassas Park city, Virginia",15419,9790,5285,2146,90.8,92.6,94.0,82.3
51690,"Martinsville city, Virginia",9915,4936,4459,4187,80.0,82.7,81.8,74.7
51700,"Newport News city, Virginia",134351,66194,60616,51189,78.7,83.1,84.8,71.1
51710,"Norfolk city, Virginia",188696,92380,86003,72737,86.5,91.1,91.1,80.2
51720,"Norton city, Virginia",2752,2356,2308,113,70.3,67.0,66.5,100.0
51730,"Petersburg city, Virginia",23395,4108,3572,17731,76.3,80.2,80.9,74.8
51735,"Poquoson city, Virginia",10897,10297,10004,24,90.6,90.9,90.7,23.5
51740,"Portsmouth city, Virginia",77188,31860,30317,39729,84.5,87.6,87.8,81.8
51750,"Radford city, Virginia",12221,10899,10804,785,82.9,82.3,82.3,87.7
51760,"Richmond city, Virginia",169289,85608,79253,71237,78.5,87.1,90.0,69.8
51770,"Roanoke city, Virginia",76927,49927,46980,19287,79.1,82.6,83.0,68.1
51775,"Salem city, Virginia",19212,17262,16835,884,84.4,85.9,85.7,65.1
51790,"Staunton city, Virginia",18358,15651,15270,1606,79.6,80.2,80.2,67.1
51800,"Suffolk city, Virginia",76586,41899,40073,29057,85.4,90.9,90.7,77.5
51810,"Virginia Beach city, Virginia",406019,273464,255013,71876,92.2,93.8,93.8,86.2
51820,"Waynesboro city, Virginia",17019,14468,13222,1739,77.5,80.8,80.1,56.1
51830,"Williamsburg city, Virginia",9163,7223,6611,1265,86.9,90.7,90.1,68.1
51840,"Winchester city, Virginia",21177,17649,14974,1768,78.8,79.7,84.5,68.0
53001,"Adams, Washington",14186,9490,5634,78,73.4,75.6,87.4,43.6
53003,"Asotin, Washington",19186,17732,17268,100,86.5,86.4,86.1,86.2
53005,"Benton, Washington",171802,143266,124915,2246,87.7,89.1,90.6,72.4
53007,"Chelan, Washington",63486,51554,44970,465,84.8,85.4,88.3,100.0
53009,"Clallam, Washington",65900,58109,54620,635,88.8,89.1,88.8,81.8
53011,"Clark, Washington",435265,368197,342313,7389,92.8,92.7,92.9,91.2
53013,"Columbia, Washington",3373,3059,2900,18,86.2,87.1,86.5,85.7
53015,"Cowlitz, Washington",92029,82118,77299,698,87.2,87.4,87.5,87.8
53017,"Douglas, Washington",35082,25029,23340,191,84.2,86.6,87.2,100.0
53019,"Ferry, Washington",4995,3889,3661,0,67.7,69.0,67.8,
53021,"Franklin, Washington",77672,55392,32382,1542,86.6,87.4,90.4,89.5
53023,"Garfield, Washington",1833,1640,1630,0,83.0,81.4,82.6,
53025,"Grant, Washington",82007,56092,45058,673,86.7,86.2,88.5,86.5
53027,"Grays Harbor, Washington",61570,54271,49192,282,88.2,88.1,88.1,99.6
53029,"Island, Washington",74427,63036,59468,1999,92.6,92.4,92.8,92.7
53031,"Jefferson, Washington",27437,25450,24797,96,90.0,90.9,91.0,100.0
53033,"King, Washington",2029044,1302808,1216458,123432,94.0,94.3,94.5,89.5
53035,"Kitsap, Washington",242868,196308,186476,6259,94.2,94.0,94.1,94.5
53037,"Kittitas, Washington",37880,33904,32104,210,87.4,87.4,87.0,58.7
53039,"Klickitat, Washington",18101,17075,15524,155,84.3,85.6,88.0,100.0
53041,"Lewis, Washington",65358,59230,55521,274,84.9,85.4,86.2,88.1
53043,"Lincoln, Washington",9169,8569,8384,72,87.8,87.5,87.6,93.5
53045,"Mason, Washington",53803,46124,44710,576,85.9,87.8,88.2,80.6
53047,"Okanogan, Washington",33576,25278,22455,97,82.5,84.8,84.2,100.0
53049,"Pacific, Washington",18182,15917,14928,18,84.9,85.0,84.8,51.4
53051,"Pend Oreille, Washington",9745,8914,8763,23,73.5,74.9,74.8,54.8
53053,"Pierce, Washington",778185,573235,527051,49239,90.7,91.5,91.7,86.1
53055,"San Juan, Washington",14553,13504,12973,95,87.7,88.1,88.4,63.8
53057,"Skagit, Washington",113178,93103,84366,834,91.4,91.5,91.5,87.3
53059,"Skamania, Washington",9718,9033,8460,54,83.1,83.1,82.4,100.0
53061,"Snohomish, Washington",738485,554967,512924,22080,93.8,93.5,93.6,95.1
53063,"Spokane, Washington",447044,394048,379459,6919,91.3,91.2,91.1,91.4
53065,"Stevens, Washington",36065,32670,31708,158,81.3,82.7,82.6,83.6
53067,"Thurston, Washington",250901,204390,188453,7783,90.9,90.8,91.1,91.4
53069,"Wahkiakum, Washington",3544,3263,3102,44,84.0,85.0,84.6,100.0
53071,"Walla Walla, Washington",49453,42407,36267,514,89.6,89.6,89.5,87.3
53073,"Whatcom, Washington",195016,163437,154940,1936,90.5,91.0,91.1,93.3
53075,"Whitman, Washington",36537,30444,29437,705,86.4,85.9,85.9,84.5
53077,"Yakima, Washington",207767,162361,92108,2236,84.4,85.2,87.2,80.6
54001,"Barbour, West Virginia",12538,12067,12007,35,78.0,77.8,77.7,100.0
54003,"Berkeley, West Virginia",100766,87092,84160,8137,87.8,87.4,87.4,90.6
54005,"Boone, West Virginia",18095,17736,17662,204,81.4,81.4,81.3,94.4
54007,"Braxton, West Virginia",9639,9413,9404,70,69.7,70.0,70.0,100.0
54009,"Brooke, West Virginia",17190,16687,16600,185,80.2,80.2,80.2,84.1
54011,"Cabell, West Virginia",70135,64249,63699,2618,77.6,78.2,78.2,63.0
54013,"Calhoun, West Virginia",5497,5439,5303,3,75.6,75.5,75.1,100.0
54015,"Clay, West Virginia",6735,6685,6670,0,78.0,77.8,77.8,
54017,"Doddridge, West Virginia",5765,5617,5617,0,74.3,74.5,74.5,
54019,"Fayette, West Virginia",33198,31016,30660,1789,79.1,78.8,78.7,85.1
54021,"Gilmer, West Virginia",5017,4644,4592,194,77.1,76.1,75.9,100.0
54023,"Grant, West Virginia",9140,8851,8804,167,79.6,79.5,79.4,95.4
54025,"Greenbrier, West Virginia",27629,25942,25433,686,80.0,79.9,79.8,72.4
54027,"Hampshire, West Virginia",18024,17487,17253,207,79.2,79.0,79.1,100.0
54029,"Hancock, West Virginia",24173,22825,22495,481,83.0,82.6,82.4,84.2
54031,"Hardy, West Virginia",11528,10460,10262,651,84.0,83.4,83.1,85.2
54033,"Harrison, West Virginia",56549,53946,53291,870,84.6,84.6,84.5,87.6
54035,"Jackson, West Virginia",23396,22753,22556,95,81.4,81.1,81.0,87.2
54037,"Jefferson, West Virginia",48575,42419,40524,2783,88.2,88.1,88.1,86.0
54039,"Kanawha, West Virginia",148793,131940,130897,10040,82.7,82.7,82.7,79.5
54041,"Lewis, West Virginia",12274,12007,11844,0,77.1,77.3,77.1,
54043,"Lincoln, West Virginia",16552,16217,16105,39,79.6,79.4,79.2,100.0
54045,"Logan, West Virginia",27120,26315,26082,389,83.3,83.4,83.3,73.5
54047,"McDowell, West Virginia",11631,10704,10695,720,67.6,67.2,67.3,71.3
54049,"Marion, West Virginia",46941,44004,43458,1476,85.3,85.2,85.2,82.6
54051,"Marshall, West Virginia",23795,23346,23113,77,77.0,77.5,77.3,30.9
54053,"Mason, West Virginia",19909,19209,19094,88,76.4,75.7,75.8,100.0
54055,"Mercer, West Virginia",45841,41902,41384,2772,78.0,78.0,77.8,75.3
54057,"Mineral, West Virginia",22366,21326,21140,627,84.6,84.7,84.6,81.5
54059,"Mingo, West Virginia",18640,17830,17830,404,77.1,77.0,77.0,72.1
54061,"Monongalia, West Virginia",88886,79615,78214,2879,89.1,88.9,88.8,86.9
54063,"Monroe, West Virginia",10030,9703,9592,78,75.4,75.0,74.8,62.9
54065,"Morgan, West Virginia",13754,13087,13044,104,78.2,78.0,77.9,53.9
54067,"Nicholas, West Virginia",20263,19684,19644,188,81.3,81.3,81.3,92.2
54069,"Ohio, West Virginia",31003,28955,28695,1059,78.0,78.4,78.2,68.0
54071,"Pendleton, West Virginia",4510,4364,4358,76,65.8,66.3,66.8,37.1
54073,"Pleasants, West Virginia",5338,5121,5099,7,77.0,76.2,76.1,100.0
54075,"Pocahontas, West Virginia",6251,6167,6123,5,76.7,76.6,76.4,38.5
54077,"Preston, West Virginia",25351,24797,24508,109,82.3,82.3,82.2,68.6
54079,"Putnam, West Virginia",46626,44917,44429,565,82.8,82.7,82.7,70.9
54081,"Raleigh, West Virginia",58976,52861,52212,3731,81.6,82.0,82.0,77.0
54083,"Randolph, West Virginia",20698,19997,19849,390,77.6,77.4,77.3,86.9
54085,"Ritchie, West Virginia",7433,7211,7211,27,75.9,75.6,76.0,100.0
54087,"Roane, West Virginia",10347,10099,9953,0,74.3,74.1,73.9,0.0
54089,"Summers, West Virginia",8466,7977,7853,300,70.9,70.5,70.1,81.5
54091,"Taylor, West Virginia",13953,13492,13349,149,84.9,85.0,84.9,89.2
54093,"Tucker, West Virginia",5535,5373,5366,27,81.4,81.0,81.0,100.0
54095,"Tyler, West Virginia",6698,6580,6580,0,76.8,77.3,77.4,0.0
54097,"Upshur, West Virginia",17905,17612,17452,163,77.1,77.6,77.6,48.9
54099,"Wayne, West Virginia",29365,28578,28473,298,73.2,72.9,72.8,90.6
54101,"Webster, West Virginia",5968,5939,5939,2,71.7,71.6,71.6,100.0
54103,"Wetzel, West Virginia",11766,11443,11311,156,76.9,76.5,76.3,100.0
54105,"Wirt, West Virginia",4611,4596,4578,5,79.5,79.8,79.8,19.2
54107,"Wood, West Virginia",72030,69318,68539,830,85.8,85.7,85.7,76.1
54109,"Wyoming, West Virginia",17079,16789,16769,59,80.5,81.3,81.4,23.0
55001,"Adams, Wisconsin",15310,14618,14392,105,80.7,80.8,80.8,61.4
55003,"Ashland, Wisconsin",11945,10058,9875,68,79.5,80.1,80.1,70.1
55005,"Barron, Wisconsin",35701,34292,33780,262,80.3,81.4,81.4,37.8
55007,"Bayfield, Wisconsin",12768,11041,10846,116,85.9,86.2,86.2,92.8
55009,"Brown, Wisconsin",228252,195015,185722,4464,89.8,90.1,90.2,84.1
55011,"Buffalo, Wisconsin",10973,10613,10480,79,84.3,84.0,84.0,100.0
55013,"Burnett, Wisconsin",12385,11435,11322,52,81.7,82.4,82.5,70.3
55015,"Calumet, Wisconsin",45025,42580,40986,260,90.6,90.5,90.7,62.8
55017,"Chippewa, Wisconsin",53113,51166,50397,359,86.9,86.6,86.5,100.0
55019,"Clark, Wisconsin",23764,22688,21647,123,69.9,69.1,68.4,87.9
55021,"Columbia, Wisconsin",47700,45674,44609,254,85.6,85.5,85.5,89.4
55023,"Crawford, Wisconsin",12467,12137,12036,26,80.8,80.8,80.8,40.6
55025,"Dane, Wisconsin",477426,402911,382397,22135,91.4,91.8,92.0,83.0
55027,"Dodge, Wisconsin",73325,69808,67124,1135,87.6,87.6,87.6,87.4
55029,"Door, Wisconsin",23291,22517,21937,192,85.9,86.1,86.1,100.0
55031,"Douglas, Wisconsin",35075,32882,32425,426,83.3,83.6,83.5,89.7
55033,"Dunn, Wisconsin",35438,33398,33002,197,86.3,86.1,86.2,95.6
55035,"Eau Claire, Wisconsin",88878,82193,80468,972,89.4,89.8,89.8,86.9
55037,"Florence, Wisconsin",3286,3225,3201,13,77.2,77.1,77.4,100.0
55039,"Fond du Lac, Wisconsin",85933,80345,77824,725,86.6,87.0,87.2,62.5
55041,"Forest, Wisconsin",6737,5572,5497,12,77.5,79.5,79.6,80.0
55043,"Grant, Wisconsin",39921,38705,38224,409,83.3,83.2,83.3,87.4
55045,"Green, Wisconsin",30954,29899,29287,202,84.8,85.2,85.1,97.6
55047,"Green Lake, Wisconsin",14198,13697,13028,90,76.7,76.8,76.3,92.8
55049,"Iowa, Wisconsin",20228,19579,19298,176,86.4,86.3,86.4,87.1
55051,"Iron, Wisconsin",4485,4338,4296,3,80.6,80.6,80.8,100.0
55053,"Jackson, Wisconsin",15546,13763,13526,90,80.5,79.8,79.7,100.0
55055,"Jefferson, Wisconsin",71508,67695,64545,486,88.1,88.3,88.3,90.8
55057,"Juneau, Wisconsin",20357,19399,18948,237,83.0,82.7,82.6,99.2
55059,"Kenosha, Wisconsin",146211,126945,112730,9365,89.0,90.2,90.4,78.1
55061,"Kewaunee, Wisconsin",17127,16566,16178,98,84.7,84.6,84.7,68.1
55063,"La Crosse, Wisconsin",100998,91560,90415,1441,89.6,89.4,89.3,84.0
55065,"Lafayette, Wisconsin",13133,12782,12471,45,79.1,79.0,79.7,59.2
55067,"Langlade, Wisconsin",15266,14595,14336,166,80.7,80.8,80.6,81.8
55069,"Lincoln, Wisconsin",22373,21908,21600,56,82.7,83.0,82.9,81.2
55071,"Manitowoc, Wisconsin",67202,62975,60681,742,86.0,85.8,85.8,91.0
55073,"Marathon, Wisconsin",116597,104949,102579,647,87.1,86.6,86.4,84.9
55075,"Marinette, Wisconsin",33079,32081,31576,191,83.6,83.7,83.6,77.3
55077,"Marquette, Wisconsin",12510,11999,11647,68,83.0,82.7,82.6,97.1
55078,"Menominee, Wisconsin",3578,415,379,0,79.3,86.8,85.7,
55079,"Milwaukee, Wisconsin",764307,474131,413105,181659,82.3,86.6,87.3,73.8
55081,"Monroe, Wisconsin",36905,34184,33201,699,82.1,81.6,81.4,94.8
55083,"Oconto, Wisconsin",31976,30818,30397,126,85.6,85.6,85.6,82.9
55085,"Oneida, Wisconsin",30217,29119,28752,117,86.9,86.9,86.9,60.6
55087,"Outagamie, Wisconsin",165266,149266,145531,2467,90.5,90.9,90.8,95.9
55089,"Ozaukee, Wisconsin",80072,74986,73362,933,92.2,92.2,92.2,93.0
55091,"Pepin, Wisconsin",6013,5907,5798,8,83.8,83.7,83.6,100.0
55093,"Pierce, Wisconsin",34892,33619,33060,152,88.9,88.9,88.8,87.4
55095,"Polk, Wisconsin",35148,34081,33549,103,81.9,82.3,82.1,80.5
55097,"Portage, Wisconsin",60804,56401,55338,381,90.3,90.0,90.0,86.8
55099,"Price, Wisconsin",10647,10206,10073,111,80.5,81.0,80.9,100.0
55101,"Racine, Wisconsin",166498,138132,123706,15411,87.6,89.2,89.7,75.1
55103,"Richland, Wisconsin",13341,12841,12703,117,78.3,78.8,78.6,91.4
55105,"Rock, Wisconsin",134615,118835,113312,4279,84.6,85.6,85.8,62.5
55107,"Rusk, Wisconsin",10723,10357,10191,39,77.0,77.2,77.2,52.0
55109,"St. Croix, Wisconsin",78739,75565,74133,578,89.6,89.6,89.7,90.5
55111,"Sauk, Wisconsin",53917,50755,48819,341,85.5,85.4,84.9,76.8
55113,"Sawyer, Wisconsin",12789,10266,10217,11,79.6,82.7,82.8,100.0
55115,"Shawano, Wisconsin",33633,29862,29091,64,83.6,83.5,83.3,59.3
55117,"Sheboygan, Wisconsin",99499,88313,83683,1569,88.7,88.3,88.1,86.1
55119,"Taylor, Wisconsin",15848,15512,15285,48,78.7,79.1,79.1,100.0
55121,"Trempealeau, Wisconsin",24246,22903,22026,115,83.4,84.9,84.6,83.3
55123,"Vernon, Wisconsin",22245,21655,21416,40,73.6,73.6,73.5,63.5
55125,"Vilas, Wisconsin",17376,15436,15030,42,80.8,82.4,82.1,58.3
55127,"Walworth, Wisconsin",87399,81834,75020,635,87.3,87.6,87.7,73.8
55129,"Washburn, Wisconsin",12815,12217,12089,100,82.9,82.8,82.8,98.0
55131,"Washington, Wisconsin",121921,115703,113219,1513,91.0,91.1,91.0,85.9
55133,"Waukesha, Wisconsin",370032,341014,327619,5510,93.6,93.4,93.5,91.5
55135,"Waupaca, Wisconsin",41845,40417,39510,224,84.2,84.2,84.1,90.7
55137,"Waushara, Wisconsin",18259,17133,16525,66,79.7,79.2,79.0,100.0
55139,"Winnebago, Wisconsin",143948,132913,128578,2250,88.6,88.7,88.7,84.2
55141,"Wood, Wisconsin",62531,58696,57449,354,86.6,86.3,86.2,78.1
56001,"Albany, Wyoming",32471,29006,26702,626,90.0,89.9,89.7,98.6
56003,"Big Horn, Wyoming",9769,9233,8826,49,84.0,85.3,86.3,100.0
56005,"Campbell, Wyoming",43230,40541,37566,145,92.4,92.2,91.9,94.2
56007,"Carbon, Wyoming",12221,11144,9510,74,84.7,84.3,84.7,60.2
56009,"Converse, Wyoming",11610,11162,10371,0,83.7,84.1,84.3,
56011,"Crook, Wyoming",5919,5601,5516,10,80.0,79.2,79.1,100.0
56013,"Fremont, Wyoming",31415,24239,23269,138,80.6,85.6,85.6,72.6
56015,"Goshen, Wyoming",10023,9348,8744,46,79.6,79.7,80.5,100.0
56017,"Hot Springs, Wyoming",3731,3567,3421,0,82.6,82.3,81.7,
56019,"Johnson, Wyoming",7170,6701,6532,46,85.5,85.5,85.2,100.0
56021,"Laramie, Wyoming",85639,77215,68510,1735,88.9,89.1,89.9,91.5
56023,"Lincoln, Wyoming",16687,16013,15350,7,87.1,87.2,86.9,100.0
56025,"Natrona, Wyoming",68572,64630,59520,841,87.2,87.1,87.1,95.0
56027,"Niobrara, Wyoming",1644,1609,1570,10,76.9,78.2,78.0,100.0
56029,"Park, Wyoming",25655,24329,23362,172,90.5,90.4,90.3,100.0
56031,"Platte, Wyoming",6462,6201,6106,0,76.2,75.9,81.2,
56033,"Sheridan, Wyoming",25674,24492,23745,86,88.1,88.1,88.5,100.0
56035,"Sublette, Wyoming",8635,8289,8089,0,88.0,87.7,92.2,
56037,"Sweetwater, Wyoming",37561,35052,30215,453,87.4,87.3,88.4,97.4
56039,"Teton, Wyoming",19522,17312,15950,272,87.6,86.9,88.1,100.0
56041,"Uinta, Wyoming",18590,17305,16184,18,92.0,91.6,91.4,100.0
56043,"Washakie, Wyoming",6670,6008,5476,0,84.7,84.7,84.5,
56045,"Weston, Wyoming",5411,5284,5258,9,80.7,80.6,80.5,100.0
72001,"Adjuntas Municipio, Puerto Rico",9978,7733,28,71,56.0,59.1,52.8,40.3
72003,"Aguada Municipio, Puerto Rico",17827,14084,1094,523,47.1,43.6,42.9,57.6
72005,"Aguadilla Municipio, Puerto Rico",36364,29883,666,1028,70.9,72.1,81.6,68.3
72007,"Aguas Buenas Municipio, Puerto Rico",17501,8242,89,1596,68.5,59.3,100.0,67.5
72009,"Aibonito Municipio, Puerto Rico",12952,9614,18,1837,56.4,55.8,46.2,53.4
72011,"Añasco Municipio, Puerto Rico",13312,10745,475,234,49.7,48.7,40.5,44.8
72013,"Arecibo Municipio, Puerto Rico",56116,43109,393,2558,66.6,65.2,76.2,67.3
72015,"Arroyo Municipio, Puerto Rico",9459,6436,27,1933,53.2,56.5,100.0,55.4
72017,"Barceloneta Municipio, Puerto Rico",14876,12335,63,380,61.8,62.7,100.0,44.2
72019,"Barranquitas Municipio, Puerto Rico",14760,11948,34,583,52.7,49.6,100.0,49.1
72021,"Bayamón Municipio, Puerto Rico",135842,91481,856,11035,78.9,76.9,74.1,76.9
72023,"Cabo Rojo Municipio, Puerto Rico",15737,6728,68,414,32.6,61.7,50.0,53.6
72025,"Caguas Municipio, Puerto Rico",95232,72026,1049,8137,74.5,73.9,76.0,75.8
72027,"Camuy Municipio, Puerto Rico",19095,17549,207,222,60.6,64.7,63.9,40.2
72029,"Canóvanas Municipio, Puerto Rico",37483,17981,16,3974,82.4,82.1,53.3,78.7
72031,"Carolina Municipio, Puerto Rico",123516,64740,877,25511,80.7,78.6,81.3,80.9
72033,"Cataño Municipio, Puerto Rico",14313,9560,105,2008,59.0,57.9,48.2,63.1
72035,"Cayey Municipio, Puerto Rico",31810,18729,42,2444,72.9,68.2,28.4,85.7
72037,"Ceiba Municipio, Puerto Rico",8064,4637,87,663,70.1,66.0,64.0,65.9
72039,"Ciales Municipio, Puerto Rico",9677,8965,94,169,58.7,58.2,66.2,67.9
72041,"Cidra Municipio, Puerto Rico",24481,16632,93,1805,62.1,58.4,68.4,49.8
72043,"Coamo Municipio, Puerto Rico",20394,14063,171,5705,52.6,54.5,70.4,50.8
72045,"Comerío Municipio, Puerto Rico",8177,6164,42,940,42.6,39.0,42.0,42.4
72047,"Corozal Municipio, Puerto Rico",19311,15807,229,1220,58.2,58.8,72.9,48.5
72049,"Culebra Municipio, Puerto Rico",1032,584,71,40,78.7,82.3,73.2,51.9
72051,"Dorado Municipio, Puerto Rico",20027,15939,525,1678,54.5,55.7,68.0,35.7
72053,"Fajardo Municipio, Puerto Rico",23787,12842,92,2757,76.9,74.1,85.2,82.5
72054,"Florida Municipio, Puerto Rico",6677,5258,133,161,57.1,53.8,100.0,90.4
72055,"Guánica Municipio, Puerto Rico",8058,4830,110,602,49.7,52.2,82.7,71.5
72057,"Guayama Municipio, Puerto Rico",21283,15918,152,2475,55.1,56.2,68.8,46.4
72059,"Guayanilla Municipio, Puerto Rico",13489,10604,47,216,73.2,73.3,57.3,54.8
72061,"Guaynabo Municipio, Puerto Rico",69374,51817,1047,4470,80.4,79.7,97.6,71.8
72063,"Gurabo Municipio, Puerto Rico",37114,24847,684,4813,79.7,81.6,75.0,74.7
72065,"Hatillo Municipio, Puerto Rico",26381,25795,30,216,66.2,66.3,38.5,67.3
72067,"Hormigueros Municipio, Puerto Rico",11458,2678,13,210,72.5,67.3,61.9,56.1
72069,"Humacao Municipio, Puerto Rico",36639,19293,294,7790,70.3,69.3,86.2,69.1
72071,"Isabela Municipio, Puerto Rico",18939,14089,195,1098,45.8,52.0,55.1,52.5
72073,"Jayuya Municipio, Puerto Rico",8018,4896,26,270,56.2,59.1,54.2,79.9
72075,"Juana Díaz Municipio, Puerto Rico",36339,15744,60,3021,79.6,76.5,100.0,76.1
72077,"Juncos Municipio, Puerto Rico",30987,14409,101,4579,80.3,76.1,43.5,87.8
